c_w,k,numGapJns,rep,spikeRate
2.2,8,4.0,1,0.52
2.2,8,4.0,2,0.48
2.4,8,4.0,0,0.5
2.4,8,4.0,1,0.46
2.4,8,4.0,2,0.46
2.6,8,4.0,0,0.48
2.6,8,4.0,1,0.48
2.6,8,4.0,2,0.46
2.8,8,4.0,0,0.48
2.8,8,4.0,1,0.42
2.8,8,4.0,2,0.44
3.0,8,4.0,0,0.4
3.0,8,4.0,1,0.42
3.0,8,4.0,2,0.44
3.2,8,4.0,0,0.44
3.2,8,4.0,1,0.4
3.2,8,4.0,2,0.4
3.4,8,4.0,0,0.36
3.4,8,4.0,1,0.38
3.4,8,4.0,2,0.4
3.6,8,4.0,0,0.38
3.6,8,4.0,1,0.32
3.6,8,4.0,2,0.32
3.8,8,4.0,0,0.34
3.8,8,4.0,1,0.3
3.8,8,4.0,2,0.36
